,Absolute Magnitude,avg_dia,Relative Velocity km per hr,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion
344,20.2,0.3922316337,72647.7348144604,73539744.0,1,0.435521,5.58,2458000.5,0.4676099680807912,1.063812708612923,30.43032718887023,181.3471933661561,400.7709077045405,0.5663632818944941,179.2830981966037,1.561262135331352,2457865.210362501,121.5264595385425,0.8982687941645755
345,22.4,0.1424106986,30312.6542359318,36507248.0,0,0.0179445,5.566,2458000.5,0.1073199442521597,1.114015101565765,13.27133880998655,211.4593746941593,429.4721873313424,0.994459062969663,44.61903611767051,1.233571140161867,2457916.670815468,70.26882606529705,0.8382382156967387
346,22.8,0.1184520597,57151.2049179574,44883424.0,5,0.0353657,4.856,2458000.5,0.2999831806413061,1.337563079112706,3.605502964625056,27.22990160116556,565.0278251487421,0.9363166523320976,279.3565278432252,1.738809505893314,2457978.9912071847,13.70404264842732,0.6371367638491626
347,26.5,0.0215547315,9731.6079973857,12620652.0,1,0.00576149,6.132,2458000.5,0.0139484975142376,0.988667858326567,4.320908199813253,264.4056022167966,359.0658068186285,0.9748774271622922,87.81644303895897,1.002458289490842,2457942.407117798,58.24402434197092,1.00260173250594
348,26.6,0.0205846088,16951.6681981579,15728059.0,6,0.00780003,6.627,2458000.5,0.2022506539745438,0.8938650191052668,6.887124889254247,198.819523255077,308.6784703795121,0.7130802344262586,220.7872178395077,1.074649803784275,2457854.4211716014,170.3662006579523,1.166262096470121
349,23.2,0.09852413185,42443.7576324977,35757888.0,3,0.0502394,6.441,2458000.5,0.1606456688159271,0.9226192577046368,15.55324623128285,246.3103944135854,323.6921743042597,0.7744044699882213,195.4246546289114,1.070834045421053,2457914.9027414937,95.19851114266817,1.112167758685486
350,27.7,0.012403453299999999,45602.9083397516,49291196.0,6,0.0145851,6.877,2458000.5,0.2283063963369787,0.8515275457794295,13.37646294124596,227.1365037671775,287.0096366874427,0.6571183604208563,330.2186154684936,1.045936731138003,2458018.330160761,337.6353924974111,1.254313284233187
351,22.8,0.1184520597,24985.2915511416,44791192.0,3,0.00922884,5.875,2458000.5,0.2734300848054244,1.03678332364244,4.494555443251376,162.4487925503341,385.5941456181894,0.7532955715340381,273.5875697145474,1.320271075750842,2458135.8824938154,233.6036365508043,0.9336241332783812
352,19.5,0.5414303753,52636.3263513796,67381416.0,2,0.126817,3.64,2458000.5,0.4478811364200224,2.067833086700562,4.387444139742767,258.7609064138496,1086.104584651721,1.141689653902191,11.19286356649483,2.993976519498932,2458198.593331334,294.3400255480097,0.3314597922588096
353,19.6,0.5170619942,68341.775734571,73234024.0,0,0.406718,3.673,2457800.5,0.4012957792921322,1.841464897268924,38.9971698204352,47.82086755153809,912.7326657090535,1.102492806280285,266.7702286041829,2.580436988257564,2457989.0877240454,285.6172336028545,0.3944199802691789
354,18.5,0.85810931595,80393.7632629194,25978288.0,1,0.070664,3.503,2458000.5,0.6529524275557843,2.03167269683131,5.917820168470237,177.2462529394035,1057.740280340699,0.7050870774364991,150.12557875,3.358258316226121,2458035.582495385,348.0597358602556,0.3403481995448293
355,20.9,0.28414670015,45772.815446082,32948618.0,1,0.0287327,5.203,2458000.5,0.3198292493628673,1.190598312793419,23.30995717448816,49.75422713904511,474.5110398148883,0.8098101481200036,292.0808495992504,1.571386477466835,2457799.710671112,152.33398664027,0.7586757099275072
356,19.6,0.5170619942,93284.6754241771,43038916.0,2,0.254285,4.333,2458000.5,0.5440215417699487,1.431607228971959,37.48130665372541,59.47799735806129,625.654036667999,0.6527820570576299,225.6655113270099,2.210432400886288,2458124.9191816947,288.4094678767435,0.5753978699110235
357,20.1,0.41071694115,83996.6758493278,62723292.0,4,0.0661242,3.444,2458000.5,0.5459035455454931,2.15148970697034,17.87939204787489,223.7168349726958,1152.67622602025,0.9769838477305974,314.2769388212429,3.325995566210084,2457470.8251382504,165.4262887750822,0.3123166695672576
358,19.6,0.5170619942,68341.7756674948,73234024.0,0,0.407205,3.673,2458000.5,0.4012636659770433,1.841313730287187,38.99895641793801,47.81972372115175,912.62027783995,1.102461432658285,266.7821251782493,2.580166027916088,2457989.101591941,4.496313527989394,0.3944685525200819
359,21.7,0.19658148744999998,31036.1278206356,31701134.0,0,0.0373312,4.834,2458000.5,0.2259752381751483,1.350962241259223,8.177685917223553,227.8057598449501,573.5393808730028,1.045678227025038,4.639511505597016,1.656246255493408,2458043.044494712,333.2956121116956,0.6276813973123038
360,20.1,0.41071694115,73132.046328991,41888416.0,3,0.279136,5.117,2458000.5,0.4012569993780504,1.19915495273952,27.75732036731416,251.4601707107075,479.6355722431564,0.7179856346139326,341.0233991159489,1.680324270865108,2457787.8115148023,159.6375646473293,0.7505698510149161
361,27.0,0.0171215318,63271.8671361822,66751072.0,7,0.00821746,6.424,2458000.5,0.1601673687156838,0.9309316010057678,1.306458657831625,138.9612307471585,328.0764721385263,0.7818267360183951,260.3485343284116,1.08003646599314,2457932.474723713,74.64448548763092,1.097305142466889
362,21.8,0.18773386305,57107.201095562,59057884.0,2,0.126227,5.926,2458000.5,0.302112493337494,1.009052138390967,23.54363717936871,42.41680159179611,370.2276390354846,0.7042048809541418,226.9568772601552,1.313899395827792,2458026.531111316,334.6880052017645,0.9723747285261316
363,25.0,0.043007343399999995,53396.2697434736,7475678.0,7,0.0137801,6.393,2458000.5,0.3513090023355662,0.9154446324792728,25.44541410484241,82.62024372465116,319.9238008647841,0.5938406919495304,309.4540550035179,1.237048573009015,2458049.693271706,304.6443879251997,1.125267951389944
364,20.9,0.28414670015,80592.4647099436,49845204.0,2,0.000867375,3.967,2458000.5,0.5281969210979273,1.743108004050793,2.97675503354987,304.0252313577493,840.5912646010421,0.8224037231700106,237.1733062697085,2.663812284931574,2458137.768523775,301.2120127342913,0.4282699751476262
365,19.9,0.45034217075,37132.304842206,20337256.0,3,0.0248668,3.778,2458000.5,0.5206780982063723,1.882979361818189,8.817636527532116,235.1781471261468,943.7713011498346,0.9025532487448455,35.34522045143274,2.863405474891532,2458169.885058145,295.3883500608894,0.3814483440653445
366,20.7,0.31156066120000003,86527.2547641654,53772840.0,4,0.115952,5.852,2458000.5,0.5577268380892703,1.010317012892565,16.48988169605545,3.184838900422558,370.9239928798369,0.4468360998241981,32.18991652975657,1.573797925960931,2458087.1682830304,275.8841636294669,0.970549241651845
367,24.875,0.0455556887,19290.1062565548,13637596.0,6,0.0522855,4.519,2458000.5,0.2875239448666252,1.488746378989922,2.568665098687804,93.42828468411756,663.4825484690828,1.060696147196836,150.1630522200347,1.916796610783008,2457898.4321229397,55.381163870459,0.5425915132668715
368,18.9,0.7137442406500001,33998.7290828428,37326264.0,0,0.113543,6.326,2458000.5,0.3462912345976584,0.9375804265711696,12.77833710327869,259.9517694521273,331.5974828563657,0.6129045431192401,203.7846993891176,1.262256310023099,2458099.877786882,252.11014821482,1.085653596942221
369,19.4,0.5669472027,116388.1868731157,65958316.0,1,0.0618114,4.826,2457800.5,0.5546543079479338,1.28027111688274,22.71602452011874,120.3134802030765,529.1165534074197,0.5701632265624156,270.9422324574513,1.990379007203064,2457546.4794779965,172.8303288421782,0.6803793940704781
370,18.9,0.7137442406500001,75896.530531767,69992832.0,4,0.160012,4.389,2458000.5,0.7415112496714797,1.357519766153346,35.76664398640966,76.81294770387245,577.7203552638256,0.3509035878992435,283.5635469613653,2.364135944407449,2458172.034877493,253.1099530506941,0.6231388538068734
371,25.9,0.02841467,15796.4958099732,14594589.0,5,0.0170586,5.884,2458000.5,0.0449093994898418,1.041554382399108,6.232673411794774,243.1691312214321,388.2588400607675,0.9947788005495508,141.2285242824747,1.088329964248665,2458068.664217249,296.7970135437354,0.9272164928521792
372,19.4,0.5669472027,116388.0258355307,65958092.0,0,0.0612238,4.826,2458000.5,0.5547433819690687,1.280170488133454,22.71757623517739,120.3006844146116,529.054172139068,0.5700043820493083,270.9613795238113,1.9903365942176,2458075.587253945,308.9061558463168,0.6804596182361641
373,13.92,7.0720059412000005,46238.4155253794,72387112.0,0,0.245487,3.996,2458000.5,0.3648145150784295,1.709445696814586,26.86936221652994,246.5743149368765,816.3593868969383,1.085815093878265,115.4858739826434,2.333076299750907,2458071.7144610146,328.5956866829895,0.440982250927983
374,18.6,0.8194880347,37629.3468311986,16156102.0,0,0.00668663,4.474,2458000.5,0.4818980837557885,1.467747567020689,3.122921820180161,73.42551547013782,649.4945042357621,0.760442827036198,280.0870764933582,2.175052307005179,2457830.4888289096,94.2333171308757,0.5542772073546637
375,20.5,0.3416194718,67091.2630115969,66189160.0,1,0.0503735,5.099,2458000.5,0.5523435816122553,1.211112022226651,3.223792233848279,84.8937352685426,486.8272723811053,0.5421620701363211,170.584738047195,1.88006197431698,2457931.1704209303,51.26797507255868,0.7394819896576778
376,23.1,0.10316743115,51359.9997697132,62968988.0,1,0.00449776,7.108,2458000.5,0.2734902788074861,0.8199373454771401,3.280906410035641,75.27148580402213,271.1873505988839,0.595692452257927,218.0210032865788,1.044182238696353,2457947.8163548666,69.93730425205582,1.327495545809878
377,18.1,1.0316743116,23215.1120551113,32410864.0,1,0.22216,3.504,2458000.5,0.4397336825726461,2.210686532951117,10.74216185765546,106.1175344694409,1200.574667303271,1.238573202802767,180.9470004620077,3.182799863099466,2457840.1520796763,48.08135044709263,0.299856401941773
378,20.2,0.3922316337,111504.8797219505,61764640.0,0,0.0393898,6.072,2458000.5,0.5110210928269004,0.9584527139008472,29.29023187104017,275.6201964097665,342.7318490825863,0.4686631606203278,227.7976271399708,1.448242267181367,2458123.142703619,231.178084496809,1.05038385245969
379,28.8,0.0074738197,27899.210182544,32290426.0,5,0.00637006,6.543,2458000.5,0.0918472833618377,0.9082001905646832,12.05619508288147,319.7823596085856,316.1337113595388,0.8247844703126137,356.2584825716673,0.9916159108167528,2457898.2556730527,116.4316122526847,1.138758655164656
380,22.4,0.1424106986,37852.4116703736,42851280.0,6,0.165473,3.919,2458000.5,0.4205985739811467,1.809852510843889,12.72780324026955,41.19341278503892,889.3305346299258,1.048631125666752,292.1746073823414,2.571073896021026,2457789.450870882,85.43245005530245,0.4047988750884458
381,18.5,0.85810931595,22734.0098274342,44029416.0,0,0.248648,4.901,2458000.5,0.1181427387023031,1.324690522281265,13.87273171420545,162.5105260457456,556.8908349192591,1.168187956045972,94.290956603439,1.481193088516559,2457847.206167768,99.09622522587668,0.646446264557747
382,19.5,0.5414303753,117114.8056523964,34095480.0,0,0.0473248,3.2,2458000.5,0.6561335627624596,2.090396861141288,41.97524844578042,305.4694711652137,1103.930020430749,0.7188173210531923,68.18047519978728,3.461976401229384,2458408.4145915424,226.9759402882908,0.3261076276008232
383,21.1,0.2591448705,37617.3178461569,7020477.0,2,0.0104914,3.455,2458000.5,0.5631917932432755,2.180378367706063,3.190130902757727,57.21306985904683,1175.969948815184,0.9524071648488392,200.9676144278862,3.408349570563286,2457699.6227309303,92.10764014353516,0.3061302717494678
384,21.7,0.19658148744999998,26208.6132817005,33070294.0,1,0.0181098,5.889,2457800.5,0.2768393823938556,1.033858498481567,2.409314764131289,220.0946417577138,383.9636221543913,0.7476457502792913,127.3831632099929,1.320071246683843,2457982.817862024,189.0608106037239,0.9375888215140454
385,19.9,0.45034217075,24894.0599999584,66655532.0,0,0.0643258,4.982,2457600.5,0.2468998184558027,1.28557742750609,14.01266604706248,88.50663490758316,532.4094856066256,0.9681685940439588,113.3646125695602,1.602986260968222,2457451.3628636,100.8422474724799,0.6761712736763457
386,26.9,0.01792844475,84975.7627854133,59993396.0,6,0.00190346,6.055,2458000.5,0.3862441671716078,0.991089878325892,0.8057978515425388,242.3344398777288,360.3860636105049,0.6082871936796979,284.4250658581834,1.373892562972086,2458118.2359284023,242.3901962238961,0.9989287498893904
387,21.0,0.271357992,39998.0694208691,30014188.0,4,0.192668,5.373,2458000.5,0.300204787511954,1.1556894504033,14.47482686058351,337.7081471440158,453.7954636812278,0.8087459445151703,11.70543609690605,1.50263295629143,2457948.346946506,41.3734837838476,0.7933089438128117
388,19.9,0.45034217075,24894.0511106175,66655588.0,0,0.0647323,4.982,2458000.5,0.246945251153436,1.285529414204267,14.01328687299597,88.50034523056725,532.3796595166903,0.9680740301484644,113.3836032352632,1.602984798260069,2457983.78533608,11.30260877486977,0.6762091555616878
389,21.7,0.19658148744999998,26208.3640810266,33070040.0,1,0.0181806,5.888,2458000.5,0.276832342773757,1.034084544486993,2.408373826125851,220.066541216687,384.0895555202742,0.747816497410525,127.3508145029687,1.32035259156346,2457982.778879425,16.60967687230428,0.937281409572194
390,21.553,0.21035004865,46439.9705736385,40283848.0,5,0.240279,5.816,2458000.5,0.3980760445356228,1.029245673947589,21.27331031091566,142.7486732491324,381.3967625745072,0.6195276272071317,21.20882237682118,1.438963720688047,2458173.7916734074,196.430173120468,0.9438989402267742
391,23.6,0.0819488035,38171.3057279924,41577148.0,0,0.0361478,5.738,2458000.5,0.0767625040576858,1.074678738223025,8.704056817613212,313.2112436964442,406.9269112862668,0.9921837072194716,79.61515862370014,1.157173769226579,2458055.3715915717,311.4562138365164,0.8846797545585416
392,24.4,0.05669472025,60249.0223940533,14834697.0,7,0.0731904,7.351,2458000.5,0.541047706399183,0.7736377908298284,15.33765952633955,329.7584559257029,248.5449486097718,0.3550628385176189,194.227591588999,1.192212743142038,2458055.649654483,280.1195770629041,1.448430161279272
393,21.6,0.2058460875,62932.4905519807,59157368.0,1,0.0277283,4.478,2458000.5,0.5624055543647528,1.439534285760391,7.159009618489428,54.4435921435135,630.8577554560303,0.6299322077502498,256.0551088745777,2.249136363770532,2458240.3456954127,223.1316654162041,0.570651619777212
394,21.5,0.21554731475,53396.05282236,25157724.0,2,0.0266238,5.786,2458000.5,0.0950012083596941,1.037463616574977,29.92221234429334,136.7628698018643,385.9737234794006,0.9389033193711358,39.29024990295736,1.136023913778818,2457847.970954789,142.2647525872501,0.932705979968642
395,27.4,0.01424106985,28934.704349172,11295222.0,6,0.00487351,5.044,2458000.5,0.337910887814137,1.26330345617004,4.328546918961923,176.5257728280286,518.6327687510742,0.8364194637169541,72.10805749677708,1.690187448623126,2457885.268559432,79.98591894667402,0.6941327692558268
396,20.6,0.3262440628,39196.2514585392,68188464.0,1,0.254043,4.863,2458000.5,0.1291944793350214,1.323701113893963,21.21396297873538,130.5197895198399,556.2670406551897,1.152686237689244,73.30545162903394,1.494715990098682,2457728.235083476,176.2020087211052,0.6471711852206452
397,20.6,0.3262440628,94956.3311602424,57249604.0,0,0.0454314,4.851,2458000.5,0.3729143449910114,1.26060158508341,37.61844021615358,146.3730684638862,516.9698317496465,0.7905051706873996,64.6174965490855,1.730697999479421,2457842.909127433,109.7408603747936,0.6963655863275551
398,21.0,0.271357992,45660.404962368,39428804.0,2,0.00215466,4.092,2458000.5,0.5332462604352894,1.653696612656535,7.502275135786705,74.49124208498932,776.7516457501827,0.7718690780629323,250.7422433155759,2.535524147250137,2457669.892935062,153.2259944718528,0.4634686028277596
399,21.6,0.2058460875,41908.2270777713,54434160.0,6,0.144426,3.417,2458000.5,0.4934999349959612,2.285844837509016,8.20938289410908,139.620751692133,1262.317339358663,1.157780558787463,173.6357248413524,3.413909116230569,2458262.457582288,285.2923756307247,0.2851897765920752
400,18.6,0.8194880347,36341.936739455,58870308.0,0,0.20526,5.602,2458000.5,0.3106744462129131,1.09477187385522,13.2335190903779,342.9645183410994,418.3924835397528,0.7546542282157764,189.761641034415,1.434889519494664,2458046.3838856225,320.5198480518033,0.860436107633361
401,19.7,0.493790371,74173.7178397973,48633136.0,0,0.00934325,4.483,2458000.5,0.4047398183080834,1.471885136452388,12.99600670892976,307.6698583462328,652.2428190701611,0.8761546137542797,304.7345249222057,2.067615659150496,2457816.6083110147,101.4974885105876,0.551941684100435
402,22.7,0.1240345333,29396.7877266266,9655597.0,7,0.00669281,5.771,2458000.5,0.1870194905052306,1.059483137014553,14.24739568896478,323.8030848846003,398.3267749349061,0.8613391405312079,104.1623706380817,1.257627133497898,2457936.0449614846,58.25321149783364,0.9037805707608548
403,18.8,0.7473819704,72300.6698700697,59085196.0,3,0.264371,3.289,2458000.5,0.564232855848358,2.254905923781011,25.51210678064689,178.8223431780298,1236.776054445421,0.9826139147366711,82.01389631097396,3.52719793282535,2458057.474570012,343.4158778136484,0.2910793742375831
404,21.8,0.18773386305,40241.3374123301,45999224.0,3,0.0820491,6.285,2458000.5,0.2477798160599138,0.9508631738825692,11.07183266420371,310.0379972340563,338.6690181469251,0.7152584715598003,37.23917800993256,1.186467876205338,2458162.496111129,187.8006050701821,1.062984745312076
405,21.0,0.271357992,52836.8970963452,16857464.0,3,0.054397,3.452,2458000.5,0.5742469655863407,2.170118739966317,4.173968325899697,203.8176028232429,1167.679545998272,0.9239346385786064,88.97758537421397,3.416302841354028,2457665.8386443346,103.1773558527741,0.3083037647047496
406,23.0,0.10802956235,58025.0534542387,17583922.0,6,0.0439429,7.014,2458000.5,0.5694000469726017,0.811473868237482,21.98842648421686,170.128530929548,266.9993691112638,0.3494206095460209,29.10615943808801,1.273527126928943,2458100.8481110367,224.6988564299537,1.348317792653589
407,21.2,0.24748143,86528.7824216803,57852628.0,0,0.105029,5.434,2458000.5,0.4083850816142954,1.134000628113477,7.435930600824059,28.85794682083624,441.0810193133242,0.6708916890506925,206.9486778237651,1.597109567176262,2458148.5870792363,239.1347934035315,0.8161765848833139
408,25.4,0.035771950149999995,71874.4516384244,61571636.0,2,0.00275724,5.434,2458000.5,0.2872667398455212,1.147483890315155,0.6395508975079185,30.49504127651142,448.9710337747432,0.8178499341190644,64.78066441226306,1.477117846511244,2457899.923652849,80.64548100090906,0.8018334656765818
409,23.1,0.10316743115,66846.2141332184,33803584.0,3,0.00375179,5.202,2458000.5,0.3842149695148284,1.205597143786944,4.851525323911034,171.3162136928918,483.5058605176577,0.742388673939679,81.91076405609235,1.668805613634209,2457870.0197623284,97.15060229356996,0.7445618127866577
410,28.0,0.0108029562,33599.1922735504,50355576.0,6,0.000615632,5.99,2458000.5,0.403957410850079,1.003000184879345,2.484442826425956,88.87947254444529,366.9018879396638,0.5978308271133341,111.9793427923618,1.408169542645356,2458176.95513184,186.8642120676685,0.9811887369170508
411,20.8,0.29753812155,67788.8487680134,49398468.0,3,0.246075,5.06,2458000.5,0.4796976571226825,1.21926488550087,21.18611845778351,172.6347353174506,491.7513110933501,0.6343863765141468,144.0981009413979,1.804143394487593,2458062.3610097226,314.712955516616,0.7320773567427469
412,22.4,0.1424106986,31718.8467111595,60372404.0,3,0.0518773,5.182,2458000.5,0.1890170104784331,1.222292110944413,13.70494915885895,3.758694481389148,493.5838485434683,0.9912581102023268,129.0754122462184,1.453326111686499,2457795.7070218213,149.3676755466587,0.7293593602431179
413,20.5,0.3416194718,49467.0894973571,27170206.0,1,0.154706,6.085,2458000.5,0.5405178023526714,0.968377581781579,11.22419547692227,128.2836974696954,348.0691375405533,0.4449522594294055,358.5166597457216,1.491802904133752,2458091.3747801604,266.010279771211,1.034277277622917
414,22.2,0.1561502259,5603.1744199839,66150532.0,1,0.170088,3.949,2458000.5,0.3659609854143355,1.828534395867664,0.7331821397210585,15.23178254723687,903.1359458038664,1.159362146491927,34.75790705729253,2.497706645243401,2458017.1220867303,353.3742519598559,0.3986110858200533
415,21.2,0.24748143,85312.2686675666,62522680.0,0,0.163813,6.37,2458000.5,0.3891325990172225,0.91260069796535,30.00769774089614,21.52832410808652,318.4341389431929,0.5574780165011621,25.48660350512651,1.267723379429538,2458057.593664628,295.4537822661405,1.130532050347222
416,19.0,0.68162045815,62782.2341913712,34356320.0,0,0.192747,7.103,2458000.5,0.4872036719706071,0.7987225516881042,30.70549017310516,209.326646166548,260.7308059114821,0.4095819916199268,358.6539661170293,1.187863111756282,2457931.9731478943,94.61738390194368,1.38073442737802
417,18.7,0.7826049975,86184.0781233037,44676392.0,2,0.182935,4.257,2458000.5,0.47986817971446,1.506439789751096,31.73993213598371,42.91648969921949,675.3456303338843,0.7835472699938036,22.67611182272541,2.229332309508388,2458183.761426645,262.3105938218843,0.5330603824622654
418,18.5,0.85810931595,58231.4850051286,72859520.0,3,0.119081,3.521,2458000.5,0.4863549516416916,2.170183098335277,5.72322413446297,309.2339980578743,1167.731490511837,1.114703802490807,35.50891652366121,3.225662394179746,2457738.1018791758,80.89472987967926,0.3082900503455684
419,24.9,0.04503421705,39726.8546423753,30556628.0,6,0.0690275,3.425,2458000.5,0.5241593264265106,2.259422064302637,1.871551677469226,5.410387238484678,1240.493449111554,1.075124916964571,342.8545043634103,3.443719211640704,2458154.299343747,315.3663392671739,0.2902070948120147
420,24.6,0.05170619945,48472.5298787737,57768296.0,6,0.071717,6.692,2458000.5,0.2630486253359067,0.8769044774154119,16.7365390277293,144.4533846921646,299.9348002884523,0.6462359600803861,206.0642297663216,1.107572994750438,2457918.7704752674,98.09674927865996,1.200260855538544
421,21.5,0.21554731475,92716.6198655344,59450192.0,2,0.215902,5.73,2458000.5,0.4605809043738069,1.043091071521306,21.03411421573082,216.9773176530601,389.1184012474305,0.5626632424557795,26.19827109370614,1.523518900586832,2458061.551497383,303.5170914882342,0.9251682748641976
422,19.03,0.67226827485,21683.4894714354,50399336.0,0,0.0138088,5.214,2455114.5,0.3228581886085485,1.209479358540941,2.685420187053894,189.5827798809539,485.8431884185435,0.8189890436829836,301.7031549811845,1.599969673398898,2455219.7763209944,281.9923702516469,0.740979823493723
423,21.2,0.24748143,48696.8893407778,19959848.0,1,0.110522,6.341,2458000.5,0.3593263456416781,0.9358447868738138,9.343754652170132,62.37793343357152,330.6771341044544,0.5995710995186311,194.6893803088805,1.272118474228996,2457939.0455015567,66.90398929243909,1.08867521479814
424,22.6,0.12988010075,42733.6036947853,19887048.0,5,0.0486739,7.283,2458000.5,0.4834279187461137,0.7855656503866447,14.35070280320103,22.6251222589067,254.3151043914417,0.4058012829817919,201.859670302503,1.165330017791498,2458016.515206882,337.3294060083983,1.415566727196384
425,19.4,0.5669472027,99330.4617020899,46446196.0,1,0.213243,3.892,2458000.5,0.6683085448769424,1.694635659250902,14.66852158764893,307.3766004149622,805.7734214739581,0.5620961677203538,332.5977403061831,2.82717515078145,2457943.737248959,25.36021892774277,0.4467757193349358
426,19.5,0.5414303753,54982.4862582338,23689250.0,0,0.0543609,6.335,2458000.5,0.1572953217107533,0.9315949656446578,26.21613896203354,30.79596170964842,328.4272064398105,0.7850594358194631,210.8981090369046,1.078130495469853,2457852.8125990974,161.8850791970179,1.096133307293395
427,23.0,0.10802956235,75039.276451068,62455876.0,6,0.0368816,6.811,2458000.5,0.2548855598787605,0.8596505972785766,15.25544182815786,29.96095417636757,291.126259715286,0.6405380734911158,207.2818711881225,1.078763121066038,2457934.78081758,81.26682111875516,1.236576873388442
428,25.9,0.02841467,23407.3549702337,34685944.0,6,0.00794797,5.871,2458000.5,0.3248996908406564,1.034555126707821,4.181620160743995,44.14761718469538,384.3517675586699,0.6984284858828337,107.8931966002987,1.370681767532808,2458157.759534079,212.7041188644909,0.9366419784840648
429,18.9,0.7137442406500001,58291.5904302802,73832744.0,1,0.110975,3.714,2458000.5,0.4526155811945477,1.976298241814661,10.25057796250919,99.231767889298,1014.792276750923,1.081794864481955,338.0013652847376,2.870801619147367,2457868.8573754523,46.70053756112995,0.3547524042581578
430,20.7,0.31156066120000003,88268.4409869752,19500548.0,1,0.0787175,6.904,2458000.5,0.6813260885514996,0.8174906150922439,21.74123303927831,37.55604628047293,269.9744034889082,0.2605129318838859,158.1216185616643,1.374468298300602,2458101.469457926,225.3612920939759,1.333459747841578
431,20.2,0.3922316337,73231.0856792194,43960596.0,1,0.170914,6.446,2458000.5,0.6576510508443212,0.8878698200484563,19.75740081489791,176.0811459989885,305.5781996025896,0.3039612998806306,104.303385595727,1.471778340216282,2458048.6443244866,303.2814355283339,1.178094512200762
432,25.0,0.043007343399999995,40275.0744927858,52960044.0,5,0.064692,4.805,2458000.5,0.2287897198310263,1.365699340310007,3.661460240783432,170.5660885660062,582.9496908337308,1.053241370867063,216.5344761691647,1.678157309752951,2457752.34555392,153.2475306076721,0.6175490023592437
433,24.6,0.05170619945,35375.8912034249,3742244.25,3,0.0229498,6.369,2458000.5,0.2905494026388007,0.9341333812727444,9.817652545581334,47.27364766014583,329.7704711105523,0.6627214853589855,126.5422880699391,1.205545277186503,2458093.687053184,258.2706394742939,1.09166839222337
434,20.3,0.3745783022,36865.8148413434,4501208.0,4,0.0340857,3.276,2458000.5,0.6071770830011158,2.346066833065701,7.519662740125911,57.75195890545618,1312.529268357479,0.9215888168392028,17.42766291524056,3.770544849292199,2457363.193339345,174.8002146441472,0.2742795979327075
435,20.8,0.29753812155,65971.3066882002,38503608.0,5,0.256543,4.869,2458000.5,0.4798839241345654,1.281898886035673,21.55770057328936,200.1805954199016,530.1259723864684,0.6667362182611465,150.9807823930107,1.8970615538102,2458156.733966626,253.90403240914,0.6790838758180207
436,20.8,0.29753812155,7495.9435074472,39289664.0,2,0.258474,3.801,2458000.5,0.3661000063123206,1.952931860068172,4.627696294255238,282.6386814437361,996.8482773086514,1.237963493769683,134.1040740050058,2.667900226366662,2457751.585765409,89.89244049738123,0.3611382074832379
437,21.9,0.17928444735,108578.7354572993,53178564.0,0,0.070206,6.339,2458000.5,0.545002705101218,0.9091721255511108,28.5952346722244,57.54541171739623,316.641325664771,0.4136708577231313,140.672118189214,1.40467339337909,2458102.058006068,244.5353426062281,1.136933087442707
438,20.397,0.35821405075,39870.1316058167,34028956.0,5,0.225141,4.053,2458000.5,0.3774204268304362,1.707360395533344,18.62425832747502,257.8223309547911,814.8660642280329,1.062967706297767,108.8694909148629,2.351753084768921,2458055.4895006223,335.7061668253141,0.4417903945245868
439,20.2,0.3922316337,43250.6450288178,36154040.0,0,0.126152,5.976,2455791.5,0.2989783053263816,1.001279870798668,21.48186836899148,60.96973558511647,365.9583451042971,0.7019189118698638,225.1315602381134,1.300640829727472,2455783.8710347074,7.504754413108508,0.9837185155523672
440,21.3,0.23634293085000002,127446.3485980474,57715024.0,2,0.0179104,4.783,2458000.5,0.6907003888683497,1.279656576823889,2.017856740162087,74.0088122295573,528.7356290583903,0.3957972815936875,211.0710848087156,2.16351587205409,2458137.22324402,266.9093037390473,0.6808695692422192
441,21.2,0.24748143,67250.0177528947,31162656.0,6,0.0427117,3.99,2458000.5,0.514366216432064,1.731710865626246,5.517703356359908,261.2471457965653,832.3605716193379,0.8409772997197794,87.11060288394064,2.622444431532713,2458223.341360129,263.6200267266051,0.4325048690132313
442,23.6,0.0819488035,7899.832314984,27363810.0,3,0.055087,5.194,2458000.5,0.1848367586339127,1.226841128105832,3.786531011398004,198.8864286076411,496.341874868455,1.000075790627977,288.2294551215873,1.453606465583687,2457806.6358955526,140.6108997340575,0.7253065240473825
443,27.197,0.015636610449999998,24547.9399461489,29252586.0,6,0.00223976,6.091,2458000.5,0.3458404440467126,0.986420173735552,2.500098601413876,6.219294469626103,357.8420270713033,0.6452761828342133,294.9074533476469,1.327564164636891,2457913.918084465,87.10404936982205,1.006030518400419
444,18.9,0.7137442406500001,54278.6867124401,52988272.0,0,0.113543,6.326,2458000.5,0.3462912345976584,0.9375804265711696,12.77833710327869,259.9517694521273,331.5974828563657,0.6129045431192401,203.7846993891176,1.262256310023099,2458099.877786882,252.11014821482,1.085653596942221
445,22.4,0.1424106986,29698.1185768454,2788488.75,8,0.0171372,7.401,2454797.5,0.3203132708114461,0.7794752904260915,8.484854472320933,81.50361385809862,251.3633499377095,0.5297990106330083,146.397235667421,1.029151570219175,2454902.890482617,209.0608366268088,1.432189697062885
